ThermalExpansionCoefficient_composition_average,ThermalConductivity_difference,NUnfilled_composition_average,phi_arithmetic_average,NsValence_min_value,CovalentRadius_arithmetic_average,BCCvolume_padiff_arithmetic_average,NfUnfilled_composition_average,ThermalExpansionCoefficient_arithmetic_average,BCCvolume_padiff_composition_average,IonicRadii_arithmetic_average,SecondIonizationEnergy_composition_average,ElectronAffinity_composition_average,n_ws^third_composition_average,SpaceGroupNumber_arithmetic_average,NdUnfilled_composition_average,IonicRadii_composition_average,BoilingT_composition_average,HeatFusion_difference,HeatCapacityMolar_composition_average,NsValence_difference,ThirdIonizationEnergy_composition_average,BCCfermi_composition_average,NdValence_composition_average,SpecificHeatCapacity_composition_average
9.8801,378.3,6.024,4.325,1.0,138.0,0.00375,0.0,14.675,-0.232915,0.7,15.266758,65.9841,1.46562,217.25,5.382,0.77348,4095.3,10.29,25.24465,1.0,26.893959,4.7535578356,3.548,0.381069
10.12555,378.3,5.8745,4.325,1.0,138.0,0.00375,0.0,14.675,-0.223815,0.7,15.430176,67.41945,1.4641599999999997,217.25,5.203,0.7716599999999999,4065.793,10.29,25.210765,1.0,27.186529,4.749759614905,3.727,0.3826485
10.4724,387.5,6.36,3.8175,1.0,150.25,0.253125,0.0,17.400000000000002,0.40455,0.7874999999999999,14.241204,56.89200000000001,1.2719599999999998,209.5,5.58,0.97576,3430.092,7.399999999999999,26.083208,1.0,26.363932,6.84065467316,3.02,0.34004
21.453,245.0,0.75,3.6625,1.0,142.5,-0.1275,0.0,21.675,-0.5205,0.7475,14.60523,-85.69,1.0982,217.25,0.0,0.8702,2123.99,5.119999999999999,25.34561,1.0,48.25284,3.8348311442,2.0,0.6559999999999999
12.5156,383.8,4.706,3.825,1.0,154.5,0.0424999999999999,0.0,14.150000000000002,-0.1239399999999999,0.7825,16.7955,76.519,1.4244,209.5,3.726,0.76798,3787.896,10.29,24.89062,1.0,29.42785,4.635995230540001,5.174,0.3934419999999999
9.9431,378.3,6.029,4.325,1.0,138.0,0.00375,0.0,14.675,-0.22763,0.7,15.266832,65.7249,1.4687199999999998,217.25,5.366,0.7711199999999999,4084.866,10.29,25.25793,1.0,26.884558,4.786613250609999,3.494,0.385917
11.59925,378.0,5.142499999999999,4.3625,1.0,138.0,0.0325,0.0,14.725,-0.1118,0.6975,17.18268,48.49575,1.4761,217.25,4.265,0.7545000000000001,4004.505,16.49,25.219875,1.0,28.78039,5.031811875025,4.535,0.3273075
10.00765,378.3,6.0335,4.325,1.0,138.0,0.00375,0.0,14.675,-0.222345,0.7,15.267968,65.46934999999999,1.47168,217.25,5.349,0.76878,4074.439,10.29,25.270395,1.0,26.875987,4.819310139215,3.441,0.3907355
11.557200000000002,378.3,5.131,4.325,1.0,138.0,0.00375,0.0,14.675,-0.167795,0.7,16.289634,73.99900000000001,1.45494,217.25,4.236,0.7587999999999999,3899.93,10.29,25.02362,1.0,28.632611,4.78327115211,4.534,0.399406
9.1356,387.5,7.184,4.255,1.0,146.0,0.258125,0.0,14.55,0.45707,0.7799999999999999,13.460452,60.7584,1.28172,217.25,6.476,1.00392,3524.076,11.28,26.422680000000003,1.0,23.285228000000004,7.23897079356,2.2840000000000003,0.317552
11.96775,378.0,4.9775,4.3625,1.0,138.0,0.0325,0.0,14.725,-0.0972999999999999,0.6975,17.318430000000003,51.27525,1.4772999999999998,217.25,4.035,0.7494,3950.075,16.49,25.186925,1.0,29.09356,5.058632550175,4.665,0.3401025
9.3958,387.5,7.062,4.255,1.0,146.0,0.258125,0.0,14.55,0.44926,0.7799999999999999,13.620656,61.494200000000006,1.28856,217.25,6.308,0.99356,3509.988,11.28,26.37714,1.0,23.561324,7.20243152118,2.372,0.325926
9.656,387.5,6.94,4.255,1.0,146.0,0.258125,0.0,14.55,0.44145,0.7799999999999999,13.78086,62.23,1.2954,217.25,6.140000000000001,0.9832,3495.9,11.28,26.3316,1.0,23.83742,7.1658922488000005,2.46,0.3343
10.046,387.5,6.640000000000001,4.255,1.0,146.0,0.258125,0.0,14.55,0.41895,0.7799999999999999,14.1077,64.816,1.3125999999999998,217.25,5.82,0.9652,3474.1400000000003,11.28,26.2574,1.0,24.51046,7.044384787,2.78,0.34328
11.182,383.8,5.69,4.1000000000000005,1.0,148.39999999999998,0.036,0.0,14.0,-0.16475,0.764,15.7567,66.377,1.4446,212.6,4.800000000000001,0.7693,3943.66,10.29,25.1406,1.0,27.50278,4.7986604949,3.8,0.40289
9.966,387.5,6.84,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.44145,0.81,13.99326,62.96,1.2674,214.66666666666669,5.94,0.9872,3497.3,7.399999999999999,26.1686,1.0,24.00342,7.094186967800001,2.66,0.3284
10.418,387.5,6.52,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.41895,0.81,14.36258,65.69200000000001,1.279,214.66666666666669,5.58,0.97,3475.82,7.399999999999999,26.0618,1.0,24.70966,6.9583384498,3.02,0.3361999999999999
12.13975,378.0,4.9475,4.3625,1.0,138.0,0.0325,0.0,14.725,-0.0896,0.6975,17.357460000000003,51.72525,1.4767,217.25,3.955,0.7464999999999999,3929.235,16.49,25.171625,1.0,29.14483,5.088946578674999,4.645,0.3477025
11.5131,378.3,5.3100000000000005,4.325,1.0,138.0,0.00375,0.0,14.675,-0.164655,0.7,16.14255,71.6039,1.4568199999999998,217.25,4.362,0.75572,3909.344,10.29,25.05431,1.0,28.273971,4.85992535006,4.208,0.409307
9.8414,387.5,6.856,4.255,1.0,146.0,0.258125,0.0,14.55,0.4361549999999999,0.7799999999999999,13.892841999999998,62.71719999999999,1.3001,217.25,6.022,0.97588,3485.878,11.28,26.2993,1.0,24.027666,7.141525481059999,2.518,0.340356
23.71,121.0,0.75,3.575,2.0,140.0,-0.08,0.0,25.1,-0.4384999999999999,0.75,14.15665,-125.05,1.0750000000000002,209.5,0.0,0.849,1775.75,3.642000000000001,25.40375,0.0,52.26725,3.9658923845,1.0,0.7336499999999999
23.423,121.0,0.75,3.575,2.0,140.0,-0.08,0.0,25.1,-0.4918,0.75,13.91058,-128.25,1.0575,209.5,0.0,0.8623999999999999,1800.9399999999998,3.642000000000001,25.44112,0.0,52.01813,3.9114822566,0.7,0.73396
22.795,81.0,0.75,3.4000000000000004,2.0,146.0,-0.1733333333333333,0.0,23.4,-0.6004999999999999,0.7533333333333333,13.38915,-136.95,1.021,214.66666666666669,0.0,0.8889999999999999,1853.15,2.2300000000000004,25.51065,0.0,51.9241,3.804375822,0.0,0.7409
10.615,225.6,9.55,3.9125,2.0,164.5,0.209375,3.25,11.625,0.184875,0.8725,14.2727,56.25,1.4135,201.75,5.55,0.8835,3381.3,10.739999999999998,25.826,0.0,25.83555,6.171245447,2.95,0.3773499999999999
11.84,389.6,8.85,3.75,1.0,166.0,0.163125,3.25,12.5,0.120125,0.8925000000000001,15.4039,73.155,1.3155,209.5,4.5,0.9115,3381.3,8.14,25.6965,1.0,27.00105,5.554659183,4.0,0.36475
10.225,225.6,10.175,3.9125,2.0,164.5,0.209375,3.575,11.625,0.1801875,0.8725,13.96745,55.25,1.38525,201.75,5.85,0.9085,3405.55,10.739999999999998,25.93675,0.0,25.1449,6.1499736375000005,2.65,0.3658
11.275,389.6,9.575,3.75,1.0,166.0,0.163125,3.575,12.5,0.1246875,0.8925000000000001,14.93705,69.74000000000001,1.30125,209.5,4.95,0.9325,3405.55,8.14,25.82575,1.0,26.1439,5.621471125499999,3.55,0.355
9.835,225.6,10.8,3.9125,2.0,164.5,0.209375,3.9,11.625,0.1755,0.8725,13.6622,54.25,1.3570000000000002,201.75,6.15,0.9335,3429.8,10.739999999999998,26.0475,0.0,24.45425,6.1287018280000005,2.35,0.35425
10.71,389.6,10.3,3.75,1.0,166.0,0.163125,3.9,12.5,0.12925,0.8925000000000001,14.4702,66.325,1.287,209.5,5.4,0.9535,3429.8,8.14,25.955,1.0,25.28675,5.6882830680000005,3.1,0.34525
9.445,225.6,11.425,3.9125,2.0,164.5,0.209375,4.225,11.625,0.1708124999999999,0.8725,13.35695,53.25,1.32875,201.75,6.449999999999999,0.9585,3454.05,10.739999999999998,26.15825,0.0,23.7636,6.1074300185,2.05,0.3427
10.144999999999998,389.6,11.025,3.75,1.0,166.0,0.163125,4.225,12.5,0.1338125,0.8925000000000001,14.00335,62.91,1.2727499999999998,209.5,5.85,0.9745,3454.05,8.14,26.08425,1.0,24.4296,5.7550950105,2.6500000000000004,0.3355
9.055,225.6,12.05,3.9125,2.0,164.5,0.209375,4.55,11.625,0.166125,0.8725,13.0517,52.25,1.3005,201.75,6.75,0.9835,3478.3,10.739999999999998,26.269,0.0,23.07295000000001,6.086158209000001,1.75,0.33115
9.58,389.6,11.75,3.75,1.0,166.0,0.163125,4.55,12.5,0.138375,0.8925000000000001,13.5365,59.495000000000005,1.2585,209.5,6.3,0.9954999999999998,3478.3,8.14,26.213500000000003,1.0,23.572450000000003,5.821906953,2.2,0.32575
10.145,389.6,15.25,3.943333333333333,1.0,152.33333333333334,0.0266666666666666,8.45,14.933333333333334,-0.1725,0.8033333333333332,13.93575,62.91,1.276,214.66666666666669,5.85,0.968,3420.25,8.14,26.029000000000003,1.0,24.76305,4.4161118455,2.65,0.3355
9.58,389.6,16.299999999999997,3.943333333333333,1.0,152.33333333333334,0.0266666666666666,9.1,14.933333333333334,-0.1915,0.8033333333333332,13.463700000000005,59.495000000000005,1.2619999999999998,214.66666666666669,6.3,0.9885,3441.9,8.14,26.154,1.0,23.93155,4.379925083,2.2,0.32575
9.115,225.6,16.45,4.193333333333333,2.0,149.66666666666669,0.0266666666666666,9.1,13.9,-0.1915,0.7899999999999999,13.1451,58.4,1.3039999999999998,214.66666666666669,6.6,0.9825,3439.8,12.02,26.3985,0.0,23.682550000000003,4.4874830045,1.9,0.3346
5.515,226.4,11.1,4.166666666666667,2.0,147.66666666666669,0.405,4.2,11.366666666666667,0.46275,0.7466666666666668,14.3462,54.25,1.372,204.33333333333337,6.15,0.8735,3332.6000000000004,6.529999999999999,32.0505,0.0,25.023050000000005,4.738804018,2.35,0.38185
11.244,383.8,5.640000000000001,4.1000000000000005,1.0,148.39999999999998,0.036,0.0,14.0,-0.1681,0.764,15.83148,67.327,1.4484,212.6,4.7,0.7627,3946.04,10.29,25.1056,1.0,27.60675,4.853939946800001,3.8,0.40867
5.615,226.4,10.85,4.2,2.0,147.0,0.3433333333333333,4.2,11.5,0.4165,0.76,14.6232,64.5,1.372,214.66666666666669,5.9,0.8835000000000001,3329.1000000000004,7.81,32.365500000000004,0.0,25.44055,4.4776484605,2.6,0.3876
10.036550000000002,387.5,6.764499999999999,4.255,1.0,146.0,0.258125,0.0,14.55,0.4302975,0.7799999999999999,14.012995,63.26905,1.30523,217.25,5.895999999999999,0.96811,3475.3120000000004,11.28,26.265145,1.0,24.234738,7.114121026775,2.584,0.3466365
10.1764,387.5,6.696000000000001,4.255,1.0,146.0,0.258125,0.0,14.55,0.42583,0.7799999999999999,14.101267999999996,63.7016,1.3090799999999998,217.25,5.804,0.96248,3467.724,11.28,26.24052,1.0,24.389612,7.092813704039999,2.636,0.3510479999999999
10.25935,387.5,6.6615,4.255,1.0,146.0,0.258125,0.0,14.55,0.423745,0.7799999999999999,14.149088,63.88055,1.311,217.25,5.753,0.95927,3463.257,11.28,26.226225,1.0,24.467909,7.083668006715,2.657,0.3538515
9.819,389.6,11.17,4.216666666666667,1.0,152.33333333333334,0.1429166666666666,4.16,12.733333333333334,0.1557,0.8183333333333334,13.65268,57.665,1.3168,209.50000000000003,6.159999999999999,0.9584,3444.42,12.02,26.1745,1.0,24.1012,5.9876061037,2.24,0.34915
10.064,389.6,11.03,4.216666666666667,1.0,152.33333333333334,0.1429166666666666,4.16,12.733333333333334,0.14275,0.8183333333333334,13.87892,61.046,1.2972,209.50000000000003,5.949999999999999,0.964,3444.42,12.02,26.1486,1.0,24.3343,5.8642888509,2.45,0.34663
9.994,389.6,11.07,4.216666666666667,1.0,152.33333333333334,0.1429166666666666,4.16,12.733333333333334,0.14645,0.8183333333333334,13.81428,60.08,1.3028,209.50000000000003,6.01,0.9623999999999998,3444.42,12.02,26.156,1.0,24.2677,5.8995223517,2.39,0.34735
9.889,389.6,11.13,4.216666666666667,1.0,152.33333333333334,0.1429166666666666,4.16,12.733333333333334,0.152,0.8183333333333334,13.71732,58.63099999999999,1.3112,209.50000000000003,6.1,0.96,3444.42,12.02,26.1671,1.0,24.1678,5.9523726029,2.3000000000000003,0.3484300000000001
10.169,389.6,10.97,4.04,1.0,157.60000000000002,0.1325,4.16,12.68,0.1372,0.852,13.97588,62.495,1.2888,212.6,5.859999999999999,0.9664,3444.42,12.02,26.1375,1.0,24.4342,5.8114385997,2.54,0.34555
10.773,378.3,5.98,4.3,1.0,138.5,0.05,0.0,14.575,-0.13715,0.69,15.36832,58.181,1.4824,209.5,5.11,0.7444,3964.64,10.29,24.9945,1.0,27.03902,5.205958985600001,3.29,0.4150400000000001
10.738,378.3,6.0,4.3,1.0,138.5,0.05,0.0,14.575,-0.1352999999999999,0.69,15.336000000000002,57.698,1.4852,209.5,5.140000000000001,0.7436,3964.64,10.29,24.9982,1.0,27.00572,5.223575736000001,3.26,0.4154
10.703,378.3,6.0200000000000005,4.3,1.0,138.5,0.05,0.0,14.575,-0.13345,0.69,15.30368,57.215,1.488,209.5,5.17,0.7428,3964.64,10.29,25.0019,1.0,26.97242,5.2411924864,3.2300000000000004,0.41576
10.382,214.3,6.22,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.1369999999999999,0.6766666666666667,15.06348,54.4,1.4952,204.33333333333337,5.42,0.7425999999999999,3994.28,10.29,25.0314,0.0,26.59572,5.2910289566,2.98,0.4147
10.455,214.3,6.17,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.1306,0.6766666666666667,15.10278,54.6,1.4985999999999997,204.33333333333337,5.369999999999999,0.7406999999999999,3979.46,10.29,25.0259,0.0,26.70082,5.3101525975,3.03,0.41613
10.528,214.3,6.120000000000001,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.1242,0.6766666666666667,15.14208,54.8,1.5019999999999998,204.33333333333337,5.32,0.7387999999999999,3964.64,10.29,25.0204,0.0,26.80592,5.3292762384,3.08,0.41756
10.601,214.3,6.07,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.1178,0.6766666666666667,15.18138,55.0,1.5053999999999998,204.33333333333337,5.2700000000000005,0.7369,3949.82,10.29,25.0149,0.0,26.91102,5.3483998793000005,3.13,0.41899
10.674,214.3,6.0200000000000005,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.1114,0.6766666666666667,15.22068,55.2,1.5088,204.33333333333337,5.220000000000001,0.735,3935.0,10.29,25.0094,0.0,27.01612,5.367523520200001,3.18,0.42042
10.747000000000002,214.3,5.970000000000001,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.105,0.6766666666666667,15.25998,55.4,1.5121999999999998,204.33333333333337,5.17,0.7331000000000001,3920.18,10.29,25.0039,0.0,27.12122,5.3866471611,3.23,0.42185
10.82,214.3,5.92,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.0986,0.6766666666666667,15.29928,55.6,1.5156,204.33333333333337,5.12,0.7312000000000001,3905.36,10.29,24.9984,0.0,27.22632,5.405770802,3.28,0.42328
10.893,214.3,5.87,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.0922,0.6766666666666667,15.33858,55.8,1.519,204.33333333333337,5.07,0.7293,3890.54,10.29,24.9929,0.0,27.33142,5.4248944429,3.33,0.42471
10.3797,387.5,6.6080000000000005,4.255,1.0,146.0,0.258125,0.0,14.55,0.4204025,0.7799999999999999,14.221019,64.1838,1.31399,217.25,5.6770000000000005,0.95454,3456.7570000000005,11.28,26.20531,1.0,24.589131,7.06843605707,2.693,0.357814
11.4798,378.3,5.482,4.325,1.0,138.0,0.00375,0.0,14.675,-0.1610599999999999,0.7,16.002628,69.2771,1.4587599999999998,217.25,4.48,0.7525299999999999,3917.276,10.29,25.08408,1.0,27.929171,4.936730237060001,3.89,0.419315
11.6958,378.3,5.3420000000000005,4.325,1.0,138.0,0.00375,0.0,14.675,-0.1519599999999999,0.7,16.145868,70.6431,1.45996,217.25,4.32,0.7503299999999999,3887.636,10.29,25.06568,1.0,28.205971,4.939744018060001,4.05,0.421455
10.4919,387.5,6.551,4.255,1.0,146.0,0.258125,0.0,14.55,0.41663,0.7799999999999999,14.293352,64.5567,1.3172,217.25,5.602,0.94998,3450.658,11.28,26.185450000000003,1.0,24.717906000000003,7.050177300109999,2.738,0.361291
10.622000000000002,387.5,6.49,4.255,1.0,146.0,0.258125,0.0,14.55,0.412725,0.7799999999999999,14.373454,64.9246,1.32062,217.25,5.518,0.9448,3443.614,11.28,26.16268,1.0,24.855954,7.03190766392,2.782,0.3654779999999999
10.76025,387.5,6.4325,4.255,1.0,146.0,0.258125,0.0,14.55,0.40925,0.7799999999999999,14.453153999999998,65.22285,1.3238200000000002,217.25,5.433,0.93945,3436.1690000000003,11.28,26.138855000000003,1.0,24.986449,7.016664835045001,2.817,0.3701505
10.5925,387.5,6.7,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.4368125,0.81,14.265175,62.785,1.27475,214.66666666666669,5.625,0.9655,3464.225,7.399999999999999,26.066750000000003,1.0,24.327975,7.09380619475,2.625,0.3532499999999999
10.9001,387.5,6.364000000000001,4.255,1.0,146.0,0.258125,0.0,14.55,0.4047825,0.7799999999999999,14.541427,65.6554,1.32767,217.25,5.341,0.93382,3428.581,11.28,26.114230000000003,1.0,25.141323,6.99535751231,2.869,0.374562
11.0481,387.5,6.299,4.255,1.0,146.0,0.258125,0.0,14.55,0.4007449999999999,0.7799999999999999,14.629298,66.0183,1.3313,217.25,5.247999999999999,0.92802,3420.592,11.28,26.08855,1.0,25.288644,6.97707699689,2.912,0.379459
23.426,121.0,0.95,3.575,2.0,140.0,-0.08,0.0,25.1,-0.4288999999999999,0.75,14.19121,-123.25,1.0778,209.5,0.0,0.8410000000000001,1840.23,3.642000000000001,25.35615,0.0,51.81625,4.1198523901,0.6,0.75413
12.402,379.1,4.23,4.0125,1.0,147.0,0.0675,0.0,13.525,-0.0384,0.6775,17.578570000000003,67.59899999999999,1.4734,209.5,3.6,0.7272,3682.84,16.49,24.8817,1.0,31.417040000000004,4.2544113419,6.2,0.36165
20.3972,236.765,4.093999999999999,5.0275,1.0,115.5,-1.7403422618750002,0.0,22.4875,-0.8819984523600002,0.39,17.733023,41.0423,1.74249,187.625,2.967,0.46329,3097.746,106.69,22.693464,1.0,32.230793,7.380712269540001,4.333,0.5445299999999998
23.463000000000005,121.0,1.0,3.575,2.0,140.0,-0.08,0.0,25.1,-0.4222999999999999,0.75,14.25843,-118.2,1.0815,209.5,0.0,0.8394,1852.69,3.642000000000001,25.35467,0.0,50.89508000000001,4.1549147491,0.7,0.7466099999999999
22.835,81.0,1.0,3.4000000000000004,2.0,146.0,-0.1733333333333333,0.0,23.4,-0.531,0.7533333333333333,13.737,-126.9,1.045,214.66666666666669,0.0,0.866,1904.9,2.2300000000000004,25.4242,0.0,50.80105,4.0478083145,0.0,0.7535499999999999
10.73,225.6,10.275,3.9125,2.0,164.5,0.209375,3.575,11.625,0.1924375,0.8725,14.05585,54.0,1.36725,201.75,5.7,0.903,3385.15,10.739999999999998,25.90625,0.0,24.89225,6.2311565715,2.3,0.38975
11.605,389.6,9.775,3.75,1.0,166.0,0.163125,3.575,12.5,0.1461875,0.8925000000000001,14.86385,66.075,1.29725,209.5,4.95,0.923,3385.15,8.14,25.81375,1.0,25.72475,5.7907378115,3.05,0.38075
10.34,225.6,10.9,3.9125,2.0,164.5,0.209375,3.9,11.625,0.18775,0.8725,13.7506,53.0,1.339,201.75,6.0,0.928,3409.4,10.739999999999998,26.017,0.0,24.2016,6.209884762,2.0,0.3782
11.04,389.6,10.5,3.75,1.0,166.0,0.163125,3.9,12.5,0.15075,0.8925000000000001,14.397,62.66,1.283,209.5,5.4,0.944,3409.4,8.14,25.943,1.0,24.8676,5.857549754,2.6,0.371
9.95,225.6,11.525,3.9125,2.0,164.5,0.209375,4.225,11.625,0.1830625,0.8725,13.44535,52.0,1.31075,201.75,6.3,0.953,3433.65,10.739999999999998,26.12775,0.0,23.51095,6.1886129525,1.7,0.36665
10.475,389.6,11.225,3.75,1.0,166.0,0.163125,4.225,12.5,0.1553125,0.8925000000000001,13.93015,59.245000000000005,1.26875,209.5,5.85,0.965,3433.65,8.14,26.07225,1.0,24.01045,5.9243616965,2.15,0.3612499999999999
9.56,225.6,12.15,3.9125,2.0,164.5,0.209375,4.55,11.625,0.178375,0.8725,13.1401,51.0,1.2825,201.75,6.6,0.978,3457.9,10.739999999999998,26.2385,0.0,22.820300000000003,6.167341143,1.4,0.3550999999999999
10.34,225.6,14.8,4.16,2.0,150.33333333333334,0.0883333333333333,7.8,13.766666666666666,-0.095,0.7766666666666666,13.688199999999998,53.0,1.342,204.33333333333337,6.0,0.922,3378.2000000000003,10.739999999999998,25.966,0.0,24.5094,4.973900302,2.0,0.3782
11.04,389.6,14.4,3.943333333333333,1.0,152.33333333333334,0.0266666666666666,7.8,14.933333333333334,-0.132,0.8033333333333332,14.3346,62.66,1.286,214.66666666666669,5.4,0.938,3378.2000000000003,8.14,25.892000000000003,1.0,25.1754,4.621565294,2.6,0.371
6.0200000000000005,226.4,11.2,4.166666666666667,2.0,147.66666666666669,0.405,4.2,11.366666666666667,0.475,0.7466666666666668,14.4346,53.0,1.354,204.33333333333337,6.0,0.868,3312.2000000000003,6.529999999999999,32.02,0.0,24.7704,4.819986952,2.0,0.4058
11.005,214.3,6.15,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.108,0.6766666666666667,15.2521,54.0,1.491,204.33333333333337,5.15,0.7324999999999999,3933.5,10.29,24.9905,0.0,26.7089,5.4133462265,2.85,0.43815
11.005,214.3,6.15,4.25,2.0,140.66666666666669,0.0633333333333333,0.0,13.933333333333334,-0.108,0.6766666666666667,15.2521,54.0,1.491,204.33333333333337,5.15,0.7324999999999999,3933.5,10.29,24.9905,0.0,26.7089,5.4133462265,2.85,0.43815
11.04,387.5,6.6000000000000005,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.4335,0.81,14.4594,62.66,1.2799999999999998,214.66666666666669,5.4,0.95,3440.6,7.399999999999999,25.994,1.0,24.5598,7.093534214,2.6,0.371
7.119,229.18,10.39,4.2625,2.0,145.0,0.26310344825,3.85,14.05,0.40987241379,0.7375,14.884010000000002,60.92,1.3768,215.25,5.540000000000001,0.8573999999999999,3266.99,7.81,31.7315,0.0,25.786060000000003,4.7703025266,2.46,0.42188
6.1,226.4,11.0,4.2,2.0,147.0,0.3433333333333333,4.2,11.5,0.438,0.76,14.6562,61.2,1.354,214.66666666666669,5.800000000000001,0.876,3309.4000000000005,7.81,32.272000000000006,0.0,25.1044,4.611062506,2.2,0.4104
14.252000000000002,221.2,6.74,4.19,2.0,146.2,0.155,0.0,14.16,0.1785,0.73,15.00792,32.52,1.3732,206.40000000000003,5.54,0.7807999999999999,3231.76,6.77,25.5508,0.0,26.03348,5.0409107522,2.06,0.5241
14.212,221.2,6.84,3.9375,2.0,151.75,0.19125,0.0,14.35,0.197,0.74,14.89712,28.42,1.3732,201.75,5.640000000000001,0.7768,3233.16,5.489999999999998,25.4248,0.0,25.86648,5.145372975200001,1.96,0.5218
14.212,221.2,6.84,3.9375,2.0,151.75,0.19125,0.0,14.35,0.197,0.74,14.89712,28.42,1.3732,201.75,5.640000000000001,0.7768,3233.16,5.489999999999998,25.4248,0.0,25.86648,5.145372975200001,1.96,0.5218
14.472,219.8,6.84,4.166666666666667,2.0,145.66666666666669,0.2666666666666666,0.0,15.8,0.237,0.7366666666666668,14.78512,24.8,1.3611999999999995,204.33333333333337,5.64,0.8308000000000001,3336.16,5.489999999999998,25.6268,0.0,25.01848,4.9014306552,1.96,0.4682
11.235,225.6,10.375,3.9125,2.0,164.5,0.209375,3.575,11.625,0.2046875,0.8725,14.14425,52.75,1.34925,201.75,5.550000000000001,0.8975,3364.75,10.739999999999998,25.87575,0.0,24.6396,6.312339505500001,1.95,0.4137
11.935,389.6,9.975,3.75,1.0,166.0,0.163125,3.575,12.5,0.1676875,0.8925000000000001,14.79065,62.41,1.29325,209.5,4.95,0.9135,3364.75,8.14,25.80175,1.0,25.3056,5.9600044975,2.55,0.4065
10.845,225.6,11.0,3.9125,2.0,164.5,0.209375,3.9,11.625,0.2,0.8725,13.839,51.75,1.3209999999999995,201.75,5.8500000000000005,0.9225,3389.0,10.739999999999998,25.9865,0.0,23.948950000000004,6.291067696,1.65,0.40215
11.37,389.6,10.7,3.75,1.0,166.0,0.163125,3.9,12.5,0.17225,0.8925000000000001,14.3238,58.995000000000005,1.279,209.5,5.4,0.9345,3389.0,8.14,25.931,1.0,24.44845,6.02681644,2.1,0.39675
10.455,225.6,11.625,3.9125,2.0,164.5,0.209375,4.225,11.625,0.1953125,0.8725,13.53375,50.75,1.2927499999999998,201.75,6.15,0.9475,3413.25,10.739999999999998,26.097250000000003,0.0,23.2583,6.2697958865,1.35,0.3905999999999999
10.065,225.6,12.25,3.9125,2.0,164.5,0.209375,4.55,11.625,0.190625,0.8725,13.2285,49.75,1.2645,201.75,6.449999999999999,0.9725,3437.5,10.739999999999998,26.208,0.0,22.56765,6.248524077000001,1.0499999999999998,0.37905
11.935,389.6,13.55,3.943333333333333,1.0,152.33333333333334,0.0266666666666666,7.15,14.933333333333334,-0.0915,0.8033333333333332,14.73345,62.41,1.296,214.66666666666669,4.95,0.908,3336.15,8.14,25.755000000000003,1.0,25.58775,4.8270187425,2.55,0.4065
6.525,226.4,11.3,4.166666666666667,2.0,147.66666666666669,0.405,4.2,11.366666666666667,0.4872499999999999,0.7466666666666668,14.523,51.75,1.336,204.33333333333337,5.8500000000000005,0.8625,3291.8,6.529999999999999,31.989500000000003,0.0,24.51775,4.901169886,1.65,0.42975
11.605,387.5,6.55,4.424,1.0,142.0,0.2455,0.0,14.239999999999998,0.436125,0.754,14.58005,59.63,1.3184999999999998,212.6,5.2,0.913,3392.65,11.28,25.9485,1.0,24.773950000000003,7.216926645,2.3000000000000003,0.4112499999999999
11.625,387.5,6.500000000000001,4.255,1.0,146.0,0.258125,0.0,14.55,0.426875,0.7799999999999999,14.63545,61.68,1.3185,217.25,5.15,0.915,3391.95,11.28,26.0115,1.0,24.85745,7.1646955335,2.35,0.4124
11.935,387.5,6.4,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.426875,0.81,14.84785,62.41,1.2904999999999998,214.66666666666669,4.95,0.919,3393.35,7.399999999999999,25.8485,1.0,25.02345,7.0929902525,2.55,0.4065
11.935,387.5,6.4,3.94,1.0,153.33333333333334,0.3408333333333333,0.0,14.933333333333334,0.426875,0.81,14.84785,62.41,1.2904999999999998,214.66666666666669,4.95,0.919,3393.35,7.399999999999999,25.8485,1.0,25.02345,7.0929902525,2.55,0.4065
6.585,226.4,11.15,4.2,2.0,147.0,0.3433333333333333,4.2,11.5,0.4594999999999999,0.76,14.6892,57.9,1.336,214.66666666666669,5.7,0.8685,3289.7000000000003,7.81,32.17850000000001,0.0,24.76825,4.7444765515,1.7999999999999998,0.4332
